title,artist,average characters,uniqueness,num long words,im,like,na,got,oh,know,dont,love,get,go,baby,let,girl,make,wan,yeah,want,youre,cause,see,one,cant,gon,say,aint,time,never,right,take,way
right round,flo rida,4.75415282392,0.501661129568,0.0,0.0,0.0199335548173,0.0199335548173,0.00664451827243,0.0199335548173,0.0,0.00996677740864,0.00332225913621,0.00332225913621,0.00664451827243,0.0863787375415,0.0,0.00332225913621,0.00664451827243,0.0,0.00332225913621,0.0,0.0,0.0,0.00664451827243,0.00332225913621,0.00332225913621,0.0,0.00332225913621,0.0,0.0132890365449,0.00664451827243,0.0,0.0664451827243,0.0,0.0
single ladies put a ring on it,beyonce,3.75415282392,0.285714285714,0.0,0.0,0.0132890365449,0.00664451827243,0.00332225913621,0.00664451827243,0.322259136213,0.0,0.0299003322259,0.00332225913621,0.0,0.0,0.0,0.0,0.00332225913621,0.00332225913621,0.00332225913621,0.0,0.0232558139535,0.0,0.0199335548173,0.0199335548173,0.00332225913621,0.00332225913621,0.00332225913621,0.00332225913621,0.0,0.0,0.0,0.0,0.00332225913621,0.0
heartless,kanye west,4.77272727273,0.513636363636,0.0,0.0,0.00454545454545,0.00454545454545,0.00454545454545,0.0181818181818,0.0181818181818,0.0409090909091,0.0272727272727,0.0,0.00454545454545,0.00454545454545,0.00454545454545,0.00454545454545,0.0,0.00454545454545,0.00454545454545,0.0,0.0,0.00454545454545,0.00454545454545,0.0181818181818,0.0,0.00909090909091,0.00454545454545,0.00454545454545,0.00454545454545,0.0,0.00454545454545,0.00454545454545,0.00454545454545,0.00454545454545
you belong with me,taylor swift,5.1186440678,0.576271186441,0.0,0.0,0.045197740113,0.0225988700565,0.0,0.00564971751412,0.0,0.045197740113,0.0,0.0,0.00564971751412,0.0,0.0112994350282,0.0,0.00564971751412,0.00564971751412,0.0,0.0,0.0,0.0225988700565,0.00564971751412,0.0338983050847,0.0225988700565,0.0225988700565,0.0,0.00564971751412,0.0,0.0112994350282,0.00564971751412,0.0,0.0,0.0
dead and gone,ti featuring justin timberlake,4.56235827664,0.455782312925,0.0,0.0,0.00907029478458,0.0,0.00226757369615,0.00226757369615,0.0,0.00453514739229,0.0136054421769,0.0,0.0226757369615,0.0,0.0,0.0,0.0,0.00453514739229,0.00226757369615,0.0,0.00226757369615,0.0,0.00453514739229,0.00907029478458,0.00680272108844,0.0,0.0,0.00453514739229,0.00226757369615,0.00907029478458,0.00680272108844,0.0,0.00680272108844,0.0272108843537
you found me,the fray,5.19491525424,0.550847457627,0.0,0.0,0.00847457627119,0.0,0.00847457627119,0.00847457627119,0.0,0.00847457627119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627119,0.0,0.00847457627119,0.0,0.0,0.0,0.00847457627119,0.0,0.0,0.0,0.0,0.0,0.0338983050847,0.0,0.0,0.00847457627119
use somebody,kings of leon,5.51315789474,0.539473684211,0.0,0.0,0.0131578947368,0.105263157895,0.0263157894737,0.0,0.0,0.0657894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263157894737,0.0,0.0,0.0,0.0,0.0,0.0263157894737,0.0,0.0131578947368,0.0263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
knock you down,keri hilson featuring kanye west and neyo,4.88252148997,0.575931232092,0.0,0.0,0.0200573065903,0.00573065902579,0.0143266475645,0.00573065902579,0.00859598853868,0.00859598853868,0.0143266475645,0.0315186246418,0.0171919770774,0.00573065902579,0.00859598853868,0.0114613180516,0.00859598853868,0.0114613180516,0.00573065902579,0.00859598853868,0.0,0.00573065902579,0.00859598853868,0.0143266475645,0.0,0.00286532951289,0.00859598853868,0.00573065902579,0.0,0.0,0.0143266475645,0.00859598853868,0.0,0.0
blame it,jamie foxx featuring tpain,4.93788819876,0.478260869565,0.0,0.0,0.00621118012422,0.0186335403727,0.00621118012422,0.055900621118,0.0,0.0186335403727,0.0124223602484,0.0,0.00310559006211,0.00310559006211,0.00310559006211,0.00621118012422,0.0,0.0,0.00621118012422,0.0,0.00310559006211,0.00621118012422,0.00621118012422,0.00621118012422,0.00621118012422,0.0,0.0,0.00621118012422,0.0124223602484,0.0,0.0,0.00310559006211,0.00310559006211,0.0
i know you want me calle ocho,pitbull,4.61578947368,0.321052631579,0.0,0.0,0.0,0.00789473684211,0.0,0.0157894736842,0.0,0.0868421052632,0.00789473684211,0.00263157894737,0.00263157894737,0.0,0.00526315789474,0.00263157894737,0.0,0.00263157894737,0.0,0.0,0.147368421053,0.0,0.0,0.0,0.0,0.0,0.00263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.00263157894737
kiss me thru the phone,soulja boy tell em featuring sammie,4.46333333333,0.256666666667,0.0,0.0,0.0,0.02,0.0333333333333,0.0,0.0,0.03,0.0,0.00666666666667,0.03,0.0,0.0366666666667,0.0,0.0133333333333,0.0,0.0333333333333,0.00666666666667,0.0,0.0,0.0,0.03,0.01,0.0133333333333,0.0,0.0,0.0,0.0,0.0,0.0133333333333,0.0,0.0
down,jay sean featuring lil wayne,4.81208053691,0.536912751678,0.0,0.0,0.0134228187919,0.0268456375839,0.00671140939597,0.00671140939597,0.0,0.00671140939597,0.0402684563758,0.00671140939597,0.0201342281879,0.00671140939597,0.0738255033557,0.0134228187919,0.0134228187919,0.0134228187919,0.00671140939597,0.0,0.0,0.0,0.0201342281879,0.00671140939597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00671140939597,0.0
the climb,miley cyrus,4.90760869565,0.467391304348,0.0,0.0,0.054347826087,0.0,0.0869565217391,0.0217391304348,0.0,0.0054347826087,0.0,0.0,0.0163043478261,0.0,0.0054347826087,0.0,0.0,0.0217391304348,0.0163043478261,0.0054347826087,0.0,0.0,0.0,0.0108695652174,0.0,0.0,0.070652173913,0.0,0.0217391304348,0.0,0.0054347826087,0.0,0.0,0.0
best i ever had,drake,4.59330143541,0.430622009569,0.0,0.0,0.00478468899522,0.00956937799043,0.0,0.011961722488,0.0,0.0143540669856,0.00717703349282,0.00478468899522,0.0167464114833,0.0,0.00478468899522,0.0,0.00717703349282,0.0167464114833,0.0,0.00956937799043,0.00717703349282,0.0191387559809,0.00956937799043,0.00239234449761,0.00956937799043,0.0,0.0,0.0239234449761,0.0167464114833,0.00717703349282,0.011961722488,0.00717703349282,0.00239234449761,0.0
my life would suck without you,kelly clarkson,5.35433070866,0.472440944882,0.0,0.0,0.00787401574803,0.00787401574803,0.0,0.0393700787402,0.00787401574803,0.00787401574803,0.0,0.0,0.0,0.00787401574803,0.0,0.00787401574803,0.0,0.0,0.0,0.0787401574803,0.0,0.0236220472441,0.0,0.0,0.0,0.00787401574803,0.0,0.0,0.0,0.0,0.00787401574803,0.0,0.00787401574803,0.00787401574803
halo,beyonce,4.67088607595,0.341772151899,0.0,0.0,0.042194092827,0.0168776371308,0.0084388185654,0.0042194092827,0.0,0.0126582278481,0.0042194092827,0.0,0.0,0.0,0.0295358649789,0.0042194092827,0.0,0.0042194092827,0.0,0.0,0.0042194092827,0.0168776371308,0.0,0.0548523206751,0.0042194092827,0.0042194092827,0.0084388185654,0.0,0.0042194092827,0.0,0.0168776371308,0.0,0.0,0.0042194092827
second chance,shinedown,5.64406779661,0.474576271186,0.0,0.0,0.0677966101695,0.0,0.0,0.0,0.0,0.0,0.00847457627119,0.0,0.0,0.0,0.0,0.0,0.0,0.0254237288136,0.0,0.0,0.0,0.0,0.0,0.0,0.0169491525424,0.0,0.0,0.00847457627119,0.0,0.0,0.0,0.0,0.0,0.0169491525424
circus,britney spears,4.96347031963,0.333333333333,0.0,0.0,0.0456621004566,0.127853881279,0.0,0.00456621004566,0.0,0.0,0.0228310502283,0.0,0.0,0.0228310502283,0.00913242009132,0.0228310502283,0.00456621004566,0.027397260274,0.0,0.00456621004566,0.0,0.0,0.0,0.00456621004566,0.0182648401826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day n nite,kid cudi,4.80208333333,0.489583333333,0.0,0.0,0.0104166666667,0.0,0.0,0.0,0.0,0.0,0.0104166666667,0.0,0.0,0.0,0.0,0.0,0.00520833333333,0.0,0.0,0.0,0.0104166666667,0.0,0.00520833333333,0.015625,0.0,0.00520833333333,0.0,0.0,0.0,0.0,0.0208333333333,0.0,0.0,0.00520833333333
party in the usa,miley cyrus,4.85537190083,0.417355371901,0.0,0.0,0.0495867768595,0.0413223140496,0.0206611570248,0.00826446280992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00413223140496,0.0,0.0,0.0495867768595,0.0,0.0,0.00413223140496,0.00826446280992,0.0,0.0,0.0206611570248,0.0,0.0,0.0123966942149,0.00413223140496,0.00413223140496,0.0,0.0
dont trust me,3oh3,4.28214285714,0.314285714286,0.0,0.0,0.00357142857143,0.00357142857143,0.0,0.0142857142857,0.0,0.00357142857143,0.0214285714286,0.0214285714286,0.0,0.0,0.0,0.0,0.0178571428571,0.0,0.0,0.0,0.0428571428571,0.0,0.0178571428571,0.0,0.00357142857143,0.0,0.0,0.00357142857143,0.00714285714286,0.0,0.0428571428571,0.0,0.0,0.0
run this town,jayz featuring rihanna and kanye west,4.52112676056,0.539906103286,0.0,0.0,0.0234741784038,0.00469483568075,0.0117370892019,0.0140845070423,0.0,0.00469483568075,0.0093896713615,0.00234741784038,0.0093896713615,0.00704225352113,0.00704225352113,0.00234741784038,0.00469483568075,0.0,0.0,0.0117370892019,0.00234741784038,0.0,0.00234741784038,0.0,0.00234741784038,0.00234741784038,0.0234741784038,0.0,0.0093896713615,0.00234741784038,0.0,0.0,0.0,0.0
fire burning,sean kingston,4.8550295858,0.304733727811,0.0,0.0,0.00591715976331,0.0177514792899,0.00295857988166,0.0325443786982,0.00591715976331,0.0,0.0,0.0,0.0118343195266,0.00887573964497,0.0,0.00887573964497,0.0,0.00591715976331,0.00295857988166,0.0,0.00591715976331,0.0,0.0,0.0,0.00591715976331,0.0,0.0,0.0,0.00295857988166,0.0,0.0,0.0,0.00887573964497,0.00591715976331
whatcha say,jason derulo,4.83653846154,0.355769230769,0.0,0.0,0.0,0.0,0.0,0.00480769230769,0.0,0.0288461538462,0.0144230769231,0.00961538461538,0.0,0.00961538461538,0.00480769230769,0.0288461538462,0.00961538461538,0.0,0.0,0.0,0.0144230769231,0.0,0.0192307692308,0.0,0.00961538461538,0.0,0.0,0.0673076923077,0.00961538461538,0.0,0.0,0.00480769230769,0.0,0.0
lovegame,lady gaga,4.17064846416,0.235494880546,0.0,0.0,0.00682593856655,0.0,0.0341296928328,0.00341296928328,0.0,0.0,0.0102389078498,0.136518771331,0.0,0.0,0.0,0.0443686006826,0.00341296928328,0.0,0.0341296928328,0.00341296928328,0.0716723549488,0.0,0.0,0.00341296928328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273037542662,0.0
waking up in vegas,katy perry,4.93617021277,0.489361702128,0.0,0.0,0.00709219858156,0.00709219858156,0.00709219858156,0.0141843971631,0.00709219858156,0.0,0.0141843971631,0.0,0.0851063829787,0.0,0.0425531914894,0.0,0.0,0.0,0.0,0.0,0.0,0.00709219858156,0.0141843971631,0.0,0.0,0.0,0.00709219858156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
birthday sex,jeremih,4.31228070175,0.40350877193,0.0,0.0,0.00701754385965,0.00350877192982,0.00701754385965,0.0105263157895,0.0842105263158,0.059649122807,0.0175438596491,0.0,0.00350877192982,0.00350877192982,0.0,0.0105263157895,0.0631578947368,0.0140350877193,0.00350877192982,0.00350877192982,0.0175438596491,0.0,0.00350877192982,0.0,0.00350877192982,0.0,0.00701754385965,0.00701754385965,0.0,0.0,0.0,0.0,0.00350877192982,0.00350877192982
sober,pink,5.13939393939,0.527272727273,0.0,0.0,0.0181818181818,0.0181818181818,0.0181818181818,0.0,0.00606060606061,0.00606060606061,0.0242424242424,0.0,0.0,0.0121212121212,0.0,0.00606060606061,0.0181818181818,0.0,0.0181818181818,0.0,0.0121212121212,0.030303030303,0.0242424242424,0.0,0.0121212121212,0.0,0.0,0.0,0.0,0.0,0.0121212121212,0.0,0.0,0.00606060606061
obsessed,mariah carey,4.74522292994,0.343949044586,0.0,0.0,0.0222929936306,0.0127388535032,0.0,0.00955414012739,0.15923566879,0.031847133758,0.0031847133758,0.0,0.0191082802548,0.0,0.0,0.0031847133758,0.015923566879,0.0,0.0,0.0,0.00955414012739,0.0668789808917,0.0,0.0,0.0031847133758,0.0,0.0,0.0,0.00636942675159,0.00955414012739,0.0031847133758,0.00955414012739,0.0,0.0
mad,neyo,4.33191489362,0.357446808511,0.0,0.0,0.00851063829787,0.0127659574468,0.0510638297872,0.00851063829787,0.0297872340426,0.0127659574468,0.0553191489362,0.0170212765957,0.00425531914894,0.068085106383,0.0297872340426,0.00851063829787,0.00425531914894,0.0127659574468,0.0255319148936,0.0,0.0255319148936,0.00425531914894,0.0170212765957,0.0,0.0,0.0255319148936,0.0255319148936,0.0,0.0170212765957,0.0,0.0,0.0,0.0,0.00425531914894
good girls go bad,cobra starship featuring leighton meester,4.22666666667,0.293333333333,0.0,0.0,0.00444444444444,0.0177777777778,0.00444444444444,0.0177777777778,0.0,0.00888888888889,0.00888888888889,0.0,0.0,0.106666666667,0.0,0.00444444444444,0.137777777778,0.0755555555556,0.0,0.00888888888889,0.00444444444444,0.00888888888889,0.00444444444444,0.0,0.0133333333333,0.0,0.00444444444444,0.0,0.0,0.0,0.0,0.0,0.00444444444444,0.0177777777778
hotel room service,pitbull,4.78764478764,0.351351351351,0.0,0.0,0.015444015444,0.019305019305,0.015444015444,0.003861003861,0.003861003861,0.003861003861,0.0,0.0,0.0,0.019305019305,0.0,0.00772200772201,0.011583011583,0.003861003861,0.0,0.0,0.003861003861,0.011583011583,0.0,0.0,0.00772200772201,0.0,0.0501930501931,0.0,0.003861003861,0.0,0.0,0.0,0.003861003861,0.0
if i were a boy,beyonce,5.07534246575,0.547945205479,0.0,0.0,0.0,0.00684931506849,0.0,0.0205479452055,0.00684931506849,0.0205479452055,0.027397260274,0.0205479452055,0.00684931506849,0.013698630137,0.0,0.0,0.027397260274,0.00684931506849,0.0,0.0,0.0,0.0205479452055,0.0479452054795,0.0,0.0205479452055,0.0,0.0,0.00684931506849,0.0,0.0,0.00684931506849,0.0,0.0,0.0
turnin me on,keri hilson featuring lil wayne,4.68092105263,0.516447368421,0.0,0.0,0.0197368421053,0.0263157894737,0.00657894736842,0.0361842105263,0.0,0.0131578947368,0.0131578947368,0.00328947368421,0.0164473684211,0.00328947368421,0.0263157894737,0.0,0.00657894736842,0.00328947368421,0.00657894736842,0.00986842105263,0.00657894736842,0.00986842105263,0.00328947368421,0.0,0.00328947368421,0.0,0.0,0.0,0.00986842105263,0.00328947368421,0.00328947368421,0.00986842105263,0.00328947368421,0.00328947368421
i hate this part,pussycat dolls,4.56666666667,0.444444444444,0.0,0.0,0.0,0.00555555555556,0.0166666666667,0.0388888888889,0.0,0.0166666666667,0.0166666666667,0.0,0.0,0.00555555555556,0.0,0.0,0.0,0.0,0.0166666666667,0.0,0.0,0.0,0.00555555555556,0.00555555555556,0.0,0.0333333333333,0.0,0.0,0.00555555555556,0.00555555555556,0.0,0.0666666666667,0.0388888888889,0.0166666666667
gotta be somebody,nickelback,5.18604651163,0.33023255814,0.0,0.0,0.0,0.0418604651163,0.0,0.0325581395349,0.0,0.0232558139535,0.0,0.0139534883721,0.0,0.0139534883721,0.0,0.0,0.0,0.0046511627907,0.0,0.0,0.0651162790698,0.0139534883721,0.0372093023256,0.0,0.046511627907,0.0046511627907,0.0,0.0,0.0,0.0046511627907,0.0046511627907,0.0093023255814,0.0,0.0
please dont leave me,pink,4.79452054795,0.424657534247,0.0,0.0,0.027397260274,0.00684931506849,0.041095890411,0.0,0.0,0.00684931506849,0.130136986301,0.0,0.0,0.0,0.013698630137,0.0,0.0,0.00684931506849,0.00684931506849,0.0,0.0,0.00684931506849,0.0,0.0,0.013698630137,0.013698630137,0.0342465753425,0.013698630137,0.0,0.00684931506849,0.00684931506849,0.0342465753425,0.0,0.0
paparazzi,lady gaga,5.5724137931,0.544827586207,0.0,0.0,0.0,0.0,0.0,0.00689655172414,0.0,0.0344827586207,0.0206896551724,0.0413793103448,0.0,0.0,0.0551724137931,0.0,0.00689655172414,0.0,0.0,0.00689655172414,0.0,0.00689655172414,0.0206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beautiful,akon featuring colby odonis and kardinal offishall,4.78796561605,0.36676217765,0.0,0.0,0.0,0.0114613180516,0.054441260745,0.00573065902579,0.025787965616,0.00286532951289,0.00859598853868,0.0171919770774,0.0229226361032,0.00573065902579,0.00286532951289,0.00286532951289,0.00859598853868,0.0114613180516,0.054441260745,0.0200573065903,0.0,0.0401146131805,0.00859598853868,0.0401146131805,0.0,0.0,0.0,0.00286532951289,0.00573065902579,0.0,0.0229226361032,0.0,0.0,0.00286532951289
right now na na na,akon,3.71951219512,0.237804878049,0.0,0.0,0.00914634146341,0.0,0.228658536585,0.0,0.00609756097561,0.0030487804878,0.0,0.00609756097561,0.00914634146341,0.00914634146341,0.0,0.0,0.00914634146341,0.0487804878049,0.0487804878049,0.0,0.0121951219512,0.0,0.00609756097561,0.0,0.0121951219512,0.00914634146341,0.00609756097561,0.0,0.0,0.0,0.0243902439024,0.0975609756098,0.0,0.0030487804878
battlefield,jordin sparks,5.09963099631,0.306273062731,0.0,0.0,0.00369003690037,0.0405904059041,0.0221402214022,0.00369003690037,0.0221402214022,0.0332103321033,0.0332103321033,0.0442804428044,0.0664206642066,0.0258302583026,0.00369003690037,0.0,0.0,0.0,0.0184501845018,0.0,0.00369003690037,0.00369003690037,0.00369003690037,0.0,0.00369003690037,0.00738007380074,0.00369003690037,0.0,0.0,0.00738007380074,0.029520295203,0.0,0.0,0.0
sugar,flo rida featuring wynter gordon,4.31606217617,0.370466321244,0.0,0.0,0.0466321243523,0.0673575129534,0.0129533678756,0.0310880829016,0.0,0.00518134715026,0.00777202072539,0.0233160621762,0.020725388601,0.0,0.00518134715026,0.00259067357513,0.00777202072539,0.0,0.00777202072539,0.0,0.00259067357513,0.00259067357513,0.00518134715026,0.0,0.00259067357513,0.00259067357513,0.00518134715026,0.0,0.00518134715026,0.0,0.0,0.0,0.0,0.00259067357513
fireflies,owl city,5.12182741117,0.482233502538,0.0,0.0,0.0355329949239,0.0304568527919,0.0,0.00507614213198,0.0,0.00507614213198,0.0,0.0,0.010152284264,0.0,0.0,0.0,0.0,0.0253807106599,0.0,0.0,0.0,0.0,0.0355329949239,0.0,0.0,0.0,0.0,0.0253807106599,0.0,0.0,0.0203045685279,0.0,0.0152284263959,0.0
new divide,linkin park,5.46031746032,0.555555555556,0.0,0.0,0.0,0.015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0238095238095,0.0,0.0,0.0396825396825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00793650793651,0.0,0.0,0.0,0.0
empire state of mind,jayz and alicia keys,4.83830845771,0.609452736318,0.0,0.0,0.0174129353234,0.00995024875622,0.0,0.0124378109453,0.0,0.00248756218905,0.00248756218905,0.00248756218905,0.00248756218905,0.0,0.0,0.00995024875622,0.00497512437811,0.0149253731343,0.0,0.00497512437811,0.0,0.0149253731343,0.0,0.0,0.0,0.0124378109453,0.0,0.00497512437811,0.00497512437811,0.0,0.00248756218905,0.00497512437811,0.0,0.0
no surprise,daughtry,5.18857142857,0.548571428571,0.0,0.0,0.00571428571429,0.00571428571429,0.0,0.00571428571429,0.0,0.0457142857143,0.0,0.00571428571429,0.0,0.0171428571429,0.0,0.0114285714286,0.0,0.0,0.0,0.0171428571429,0.0,0.0,0.00571428571429,0.0114285714286,0.0171428571429,0.0228571428571,0.0,0.00571428571429,0.0,0.0228571428571,0.0,0.0,0.0,0.0114285714286
she wolf,shakira,5.37662337662,0.662337662338,0.0,0.0,0.0194805194805,0.00649350649351,0.012987012987,0.00649350649351,0.0,0.0,0.0,0.0,0.0194805194805,0.00649350649351,0.0,0.0194805194805,0.00649350649351,0.0,0.0,0.0,0.00649350649351,0.0,0.0,0.0,0.0,0.0,0.012987012987,0.0,0.0,0.00649350649351,0.0,0.00649350649351,0.0,0.00649350649351
break up,mario featuring gucci mane and sean garrett,4.53369272237,0.353099730458,0.0,0.0,0.0485175202156,0.00808625336927,0.078167115903,0.00269541778976,0.0,0.0215633423181,0.0296495956873,0.00808625336927,0.00808625336927,0.0,0.0134770889488,0.0,0.0188679245283,0.00539083557951,0.0727762803235,0.00269541778976,0.00269541778976,0.010781671159,0.0,0.0188679245283,0.00808625336927,0.0,0.010781671159,0.00269541778976,0.00269541778976,0.0,0.0,0.00269541778976,0.00539083557951,0.00269541778976
sweet dreams,beyonce,5.18803418803,0.371794871795,0.0,0.0,0.0042735042735,0.0,0.0299145299145,0.0,0.0,0.0,0.0299145299145,0.0128205128205,0.0042735042735,0.0,0.0128205128205,0.0,0.0,0.0042735042735,0.0299145299145,0.0,0.0,0.042735042735,0.0128205128205,0.0042735042735,0.0,0.0,0.0,0.0042735042735,0.0128205128205,0.0,0.0,0.0,0.0,0.0299145299145
every girl,young money,4.53346080306,0.441682600382,0.0,0.0,0.0152963671128,0.0592734225621,0.0038240917782,0.0057361376673,0.0305927342256,0.0038240917782,0.0114722753346,0.0,0.0152963671128,0.0,0.00764818355641,0.0057361376673,0.0535372848948,0.0019120458891,0.0038240917782,0.0,0.0057361376673,0.0057361376673,0.0057361376673,0.0019120458891,0.0019120458891,0.0038240917782,0.0038240917782,0.0038240917782,0.0019120458891,0.0038240917782,0.0019120458891,0.0,0.0,0.0
fallin for you,colbie caillat,4.59036144578,0.355421686747,0.0,0.0,0.132530120482,0.0,0.0,0.0,0.0180722891566,0.0481927710843,0.0421686746988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240963855422,0.0,0.0,0.00602409638554,0.0,0.0301204819277,0.0,0.0120481927711,0.0,0.0180722891566,0.0,0.0,0.00602409638554,0.0
untouched,the veronicas,4.46428571429,0.349206349206,0.0,0.0,0.0,0.0,0.0198412698413,0.0198412698413,0.0,0.0,0.0198412698413,0.0,0.0119047619048,0.00793650793651,0.0,0.00793650793651,0.0,0.0,0.015873015873,0.0,0.0238095238095,0.00793650793651,0.015873015873,0.00793650793651,0.00793650793651,0.0357142857143,0.00396825396825,0.0238095238095,0.0,0.0119047619048,0.0119047619048,0.0277777777778,0.0119047619048,0.00396825396825
if today was your last day,nickelback,5.00985221675,0.48275862069,0.0,0.0,0.0,0.0197044334975,0.0,0.0,0.0,0.00492610837438,0.00492610837438,0.00985221674877,0.0,0.0,0.0,0.00492610837438,0.0,0.00492610837438,0.0,0.0,0.0,0.00985221674877,0.0147783251232,0.00985221674877,0.00985221674877,0.00492610837438,0.0,0.0147783251232,0.0,0.00492610837438,0.0246305418719,0.00492610837438,0.0197044334975,0.00985221674877
throw it in the bag,fabolous featuring thedream,3.97740112994,0.412429378531,0.0,0.0,0.0141242937853,0.0141242937853,0.0,0.0254237288136,0.00282485875706,0.0225988700565,0.0112994350282,0.0,0.0169491525424,0.0,0.00282485875706,0.0,0.0141242937853,0.0,0.0,0.0,0.0,0.0,0.00282485875706,0.0,0.0141242937853,0.0,0.0,0.00564971751412,0.0169491525424,0.0,0.0,0.00282485875706,0.0,0.00564971751412
love drunk,boys like girls,4.69841269841,0.439153439153,0.0,0.0,0.0529100529101,0.010582010582,0.0,0.0,0.031746031746,0.0,0.015873015873,0.0740740740741,0.00529100529101,0.0,0.0,0.0,0.010582010582,0.021164021164,0.0,0.010582010582,0.00529100529101,0.0,0.00529100529101,0.0,0.015873015873,0.00529100529101,0.0,0.026455026455,0.0,0.010582010582,0.0,0.0,0.0,0.0
i love college,asher roth,4.96451612903,0.470967741935,0.0,0.0,0.00645161290323,0.00322580645161,0.00322580645161,0.00322580645161,0.0,0.0,0.0129032258065,0.0354838709677,0.00967741935484,0.0161290322581,0.0,0.00322580645161,0.0129032258065,0.00322580645161,0.00322580645161,0.0,0.00322580645161,0.00645161290323,0.0,0.0,0.0129032258065,0.00322580645161,0.0,0.00645161290323,0.0,0.0,0.0,0.00322580645161,0.0,0.0
